Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011]
CO2 emissions (kt),EN.ATM.CO2E.KT,Mexico,MEX,314291.236,326374.001,328698.879,330448.038,348133.979,328291.842,341482.041,359046.971,374063.336,382607.446,382508.437,395636.297,391859.287,405918.565,411767.43,435437.915,445291.144,458866.378,474491.465,450575.291,445063.79,466548.743
CO2 emissions (kt),EN.ATM.CO2E.KT,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,77.007,80.674,117.344,135.679,176.016,146.68,146.68,146.68,121.011,124.678,143.013,121.011,168.682,121.011,128.345
CO2 emissions (kt),EN.ATM.CO2E.KT,Moldova,MDA,..,..,20971.573,15628.754,12090.099,11191.684,11521.714,7099.312,6270.57,4503.076,3512.986,3714.671,3986.029,4290.39,4554.414,4895.445,4994.454,4679.092,4774.434,4550.747,4935.782,4979.786
CO2 emissions (kt),EN.ATM.CO2E.KT,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Mongolia,MNG,10043.913,12207.443,11078.007,9314.18,7961.057,7924.387,8041.731,7711.701,7708.034,7554.02,7506.349,7884.05,8287.42,8034.397,8551.444,8646.786,9497.53,10091.584,10029.245,11052.338,11510.713,19079.401
CO2 emissions (kt),EN.ATM.CO2E.KT,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2057.187,2383.55,2251.538,2750.25,1826.166,2581.568,2570.567
CO2 emissions (kt),EN.ATM.CO2E.KT,Morocco,MAR,23542.14,24975.937,26039.367,28217.565,29640.361,30373.761,31195.169,31862.563,32038.579,33153.347,33905.082,37715.095,38254.144,37561.081,43310.937,45771.494,47425.311,50267.236,52900.142,52482.104,55958.42,56537.806
CO2 emissions (kt),EN.ATM.CO2E.KT,Mozambique,MOZ,1001.091,1026.76,1001.091,1078.098,1070.764,1111.101,1041.428,1125.769,1133.103,1188.108,1349.456,1580.477,1587.811,1917.841,1921.508,1822.499,1980.18,2390.884,2339.546,2570.567,2874.928,3281.965
CO2 emissions (kt),EN.ATM.CO2E.KT,Myanmar,MMR,4275.722,4180.38,4888.111,5342.819,6244.901,6959.966,7256.993,7499.015,8078.401,8969.482,10087.917,8723.793,9207.837,9845.895,12434.797,11613.389,12610.813,12636.482,9028.154,10388.611,8987.817,10439.949
CO2 emissions (kt),EN.ATM.CO2E.KT,Namibia,NAM,25.669,1015.759,1122.102,1151.438,1320.12,1631.815,1749.159,1796.83,1906.84,1664.818,1642.816,2016.85,1760.16,1873.837,1961.845,2310.21,2328.545,2409.219,3578.992,3182.956,3179.289,2775.919
CO2 emissions (kt),EN.ATM.CO2E.KT,Nepal,NPL,634.391,960.754,1331.121,1466.8,1697.821,2035.185,2486.226,2783.253,2251.538,3219.626,3234.294,3454.314,2709.913,2951.935,2768.585,3241.628,2662.242,2739.249,3014.274,3619.329,4330.727,4334.394
CO2 emissions (kt),EN.ATM.CO2E.KT,Netherlands,NLD,158403.399,165154.346,162224.413,164802.314,165312.027,168304.299,175150.588,167860.592,168821.346,163907.566,165356.031,168065.944,172026.304,174805.89,176690.728,172022.637,167108.857,171490.922,173163.074,169364.062,181927.204,168007.272
CO2 emissions (kt),EN.ATM.CO2E.KT,New Caledonia,NCL,1624.481,1789.496,1771.161,1771.161,1723.49,1730.824,1763.827,1826.166,1804.164,2035.185,2299.209,1906.84,2427.554,2750.25,2552.232,2838.258,2779.586,2944.601,3281.965,2849.259,3920.023,3854.017
CO2 emissions (kt),EN.ATM.CO2E.KT,New Zealand,NZL,23663.151,24176.531,25129.951,26904.779,26387.732,27146.801,28767.615,30971.482,29952.056,32716.974,32896.657,34510.137,33201.018,33938.085,34759.493,33919.75,33553.05,33648.392,34268.115,32320.938,31748.886,31231.839
CO2 emissions (kt),EN.ATM.CO2E.KT,Nicaragua,NIC,2548.565,2005.849,2394.551,2302.876,2541.231,2779.586,2874.928,3142.619,3421.311,3626.663,3762.342,3964.027,4037.367,4411.401,4426.069,4319.726,4466.406,4605.752,4422.402,4554.414,4624.087,4899.112
CO2 emissions (kt),EN.ATM.CO2E.KT,Niger,NER,832.409,821.408,784.738,880.08,872.746,920.417,1015.759,1012.092,1074.431,1059.763,795.739,759.069,814.074,880.08,964.421,828.742,806.74,821.408,916.75,1151.438,1353.123,1422.796
CO2 emissions (kt),EN.ATM.CO2E.KT,Nigeria,NGA,45375.458,45247.113,64883.898,60061.793,46658.908,34917.174,40421.341,40190.32,40182.986,44788.738,79181.531,83350.91,98125.253,93138.133,97047.155,104696.517,98513.955,95250.325,92683.425,71788.859,85221.08,88026.335
CO2 emissions (kt),EN.ATM.CO2E.KT,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Norway,NOR,31385.853,31741.552,29655.029,31965.239,30575.446,31140.164,31330.848,34466.133,36618.662,40978.725,38730.854,41129.072,37495.075,42632.542,42647.21,42438.191,44257.023,45089.432,50325.908,52240.082,56794.496,45533.139
CO2 emissions (kt),EN.ATM.CO2E.KT,Oman,OMN,11386.035,11771.07,12079.098,13457.89,15306.058,15896.445,15104.373,15485.741,16560.172,20707.549,21895.657,20285.844,25470.982,32390.611,27986.544,29893.384,39603.6,44590.72,38404.491,38466.83,56292.117,64854.562
CO2 emissions (kt),EN.ATM.CO2E.KT,Pakistan,PAK,68565.566,68242.87,72789.95,78008.091,84839.712,84484.013,94447.252,94711.276,97663.211,100384.125,106449.343,108282.843,114084.037,118895.141,131601.296,136636.087,146074.945,158894.777,159070.793,160284.57,162792.798,163452.858
CO2 emissions (kt),EN.ATM.CO2E.KT,Palau,PLW,234.688,234.688,113.677,110.01,110.01,113.677,117.344,117.344,117.344,117.344,117.344,183.35,183.35,190.684,187.017,190.684,201.685,209.019,209.019,209.019,216.353,223.687
CO2 emissions (kt),EN.ATM.CO2E.KT,Panama,PAN,2768.585,3245.295,4246.386,3942.025,4338.061,2984.938,4624.087,5647.18,5947.874,5669.182,5790.193,7007.637,5870.867,6153.226,5804.861,6838.955,7370.67,7198.321,7374.337,8599.115,8866.806,9666.212
CO2 emissions (kt),EN.ATM.CO2E.KT,Papua New Guinea,PNG,2141.528,2064.521,2053.52,1994.848,2181.865,2060.854,2189.199,2577.901,2863.927,2445.889,2665.909,3208.625,3487.317,3945.692,4488.408,4385.732,4308.725,6120.223,4796.436,5093.463,4664.424,5229.142
CO2 emissions (kt),EN.ATM.CO2E.KT,Paraguay,PRY,2262.539,2233.203,2621.905,2951.935,3498.318,3964.027,3751.341,4195.048,4503.076,4503.076,3689.002,3821.014,3898.021,4070.37,4088.705,3832.015,3986.029,4136.376,4352.729,4517.744,5075.128,5298.815
CO2 emissions (kt),EN.ATM.CO2E.KT,Peru,PER,21169.591,20417.856,20388.52,23556.808,23230.445,23883.171,24363.548,27407.158,27806.861,29358.002,30296.754,27165.136,27187.138,26380.398,31895.566,37135.709,35063.854,43208.261,41283.086,51363.669,57857.926,53068.824
CO2 emissions (kt),EN.ATM.CO2E.KT,Philippines,PHL,41763.463,43930.66,48752.765,49482.498,54799.648,60710.852,62162.984,71158.135,69240.294,69159.62,73306.997,71051.792,71337.818,71532.169,74066.066,74832.469,67692.82,69669.333,75943.57,74784.798,81700.76,82012.455
CO2 emissions (kt),EN.ATM.CO2E.KT,Poland,POL,368397.821,361628.539,354738.246,353242.11,333942.689,344191.954,355743.004,349505.437,325420.581,315714.032,299278.538,301273.386,294823.133,302241.474,304449.008,302615.508,319029,314496.588,315417.005,298244.444,317081.823,317287.175
CO2 emissions (kt),EN.ATM.CO2E.KT,Portugal,PRT,42196.169,43934.327,48195.381,46812.922,47568.324,51924.72,50732.945,53233.839,58055.944,64689.547,62966.057,62863.381,66820.074,61275.57,63175.076,65309.27,59108.373,60864.866,55364.366,54517.289,49588.841,49724.52
CO2 emissions (kt),EN.ATM.CO2E.KT,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Qatar,QAT,11774.737,17674.94,26802.103,30722.126,30223.414,30824.802,31825.893,36288.632,32401.612,31407.855,34730.157,30362.76,28481.589,36156.62,44392.702,51880.716,56735.824,65239.597,67505.803,71341.485,75279.843,83875.291
CO2 emissions (kt),EN.ATM.CO2E.KT,Romania,ROM,158861.774,137530.835,123262.538,120699.305,115415.158,127101.887,126691.183,114447.07,102232.293,89639.815,89984.513,95672.03,92173.712,95939.721,95400.672,95675.697,102595.326,101627.238,95668.363,81422.068,79335.545,84832.378
CO2 emissions (kt),EN.ATM.CO2E.KT,Russian Federation,RUS,..,..,2081840.241,1941203.457,1701132.301,1634312.227,1615804.878,1528849.307,1498343.534,1533968.439,1558111.967,1558001.957,1557660.926,1604968.893,1602955.71,1615687.534,1669618.103,1667597.586,1715638.953,1574367.778,1742540.065,1808073.022
CO2 emissions (kt),EN.ATM.CO2E.KT,Rwanda,RWA,542.716,487.711,487.711,495.045,473.043,462.042,480.377,498.712,487.711,509.713,528.048,531.715,531.715,520.714,528.048,528.048,528.048,557.384,542.716,575.719,590.387,663.727
CO2 emissions (kt),EN.ATM.CO2E.KT,Samoa,WSM,124.678,124.678,128.345,128.345,121.011,132.012,132.012,132.012,132.012,139.346,139.346,143.013,143.013,150.347,161.348,168.682,176.016,187.017,190.684,198.018,205.352,234.688
CO2 emissions (kt),EN.ATM.CO2E.KT,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Sao Tome and Principe,STP,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,51.338,58.672,66.006,73.34,77.007,84.341,84.341,84.341,91.675,99.009,102.676
CO2 emissions (kt),EN.ATM.CO2E.KT,Saudi Arabia,SAU,217948.145,267768.007,285534.622,313818.193,309018.09,236253.809,258750.854,216239.323,207680.545,226459.252,296935.325,297214.017,326407.004,327272.416,395834.315,397642.146,432739.003,393535.106,418239.685,484880.076,533093.792,520277.627
CO2 emissions (kt),EN.ATM.CO2E.KT,Senegal,SEN,3182.956,3424.978,3479.983,3593.66,3901.688,3494.651,3740.34,3263.63,3428.645,3700.003,3938.358,4330.727,4547.08,5012.789,5280.48,5859.866,4789.102,5335.485,5441.828,5848.865,8272.752,7858.381
CO2 emissions (kt),EN.ATM.CO2E.KT,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53765.554,52251.083,51880.716,46127.193,45877.837,49185.471
CO2 emissions (kt),EN.ATM.CO2E.KT,Seychelles,SYC,113.677,143.013,165.015,161.348,187.017,187.017,194.351,407.037,432.706,506.046,557.384,634.391,539.049,550.05,737.067,689.396,733.4,641.725,693.063,740.734,689.396,597.721
CO2 emissions (kt),EN.ATM.CO2E.KT,Sierra Leone,SLE,388.702,469.376,293.36,289.693,348.365,352.032,385.035,392.369,366.7,352.032,425.372,568.385,608.722,652.726,641.725,546.383,733.4,641.725,663.727,652.726,726.066,898.415
CO2 emissions (kt),EN.ATM.CO2E.KT,Singapore,SGP,46941.267,47425.311,50267.236,54627.299,65367.942,47109.949,55305.694,69240.294,57293.208,50069.218,49005.788,49541.17,47230.96,31132.83,28474.255,30359.093,30799.133,18195.654,23846.501,23831.833,13479.892,22394.369
CO2 emissions (kt),EN.ATM.CO2E.KT,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Slovak Republic,SVK,..,..,44183.683,42881.898,40421.341,42115.495,41312.422,41048.398,40480.013,39240.567,35885.262,39357.911,39251.568,39493.59,38749.189,39357.911,39104.888,36780.01,37711.428,34037.094,36240.961,34374.458
CO2 emissions (kt),EN.ATM.CO2E.KT,Slovenia,SVN,..,..,12478.801,13164.53,13340.546,14403.976,14954.026,15859.775,15192.381,15276.722,14396.642,15163.045,15419.735,15511.41,15746.098,15867.109,16244.81,16244.81,17245.901,15394.066,15427.069,15405.067
CO2 emissions (kt),EN.ATM.CO2E.KT,Solomon Islands,SLB,161.348,161.348,161.348,157.681,154.014,161.348,161.348,161.348,161.348,165.015,165.015,172.349,172.349,179.683,179.683,179.683,179.683,190.684,190.684,194.351,198.018,198.018
CO2 emissions (kt),EN.ATM.CO2E.KT,Somalia,SOM,18.335,3.667,11.001,11.001,11.001,11.001,..,..,..,..,517.047,502.379,586.72,594.054,594.054,594.054,594.054,608.722,601.388,597.721,612.389,575.719
CO2 emissions (kt),EN.ATM.CO2E.KT,South Africa,ZAF,319795.403,332618.902,307822.648,321104.522,337576.686,353458.463,358639.934,371327.754,372218.835,371034.394,368610.507,362743.307,347686.605,380810.616,424774.279,391818.95,422445.734,440989.753,469089.974,477806.433,454950.022,477241.715
CO2 emissions (kt),EN.ATM.CO2E.KT,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Spain,ESP,218597.204,225634.177,233921.597,219253.597,233404.55,241611.296,233305.541,252073.247,261541.441,282355.333,294434.431,297830.073,314518.59,321097.188,339428.521,353462.13,350037.152,358236.564,329281.932,288237.201,270881.29,270675.938
CO2 emissions (kt),EN.ATM.CO2E.KT,Sri Lanka,LKA,3868.685,4176.713,5185.138,5042.125,5526.169,5903.87,7062.642,7616.359,7825.378,8617.45,10238.264,10443.616,11056.005,11078.007,12299.118,12101.1,11976.422,12354.123,12207.443,13175.531,13388.217,15232.718
CO2 emissions (kt),EN.ATM.CO2E.KT,St. Kitts and Nevis,KNA,66.006,73.34,73.34,84.341,88.008,95.342,102.676,102.676,102.676,102.676,102.676,183.35,198.018,220.02,227.354,234.688,234.688,249.356,249.356,260.357,260.357,267.691
CO2 emissions (kt),EN.ATM.CO2E.KT,St. Lucia,LCA,165.015,172.349,205.352,227.354,264.024,311.695,330.03,311.695,308.028,319.029,330.03,363.033,326.363,359.366,355.699,366.7,366.7,385.035,396.036,385.035,403.37,407.037
CO2 emissions (kt),EN.ATM.CO2E.KT,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,St. Vincent and the Grenadines,VCT,80.674,77.007,84.341,102.676,121.011,128.345,132.012,132.012,161.348,165.015,146.68,179.683,187.017,198.018,220.02,220.02,220.02,227.354,231.021,231.021,234.688,238.355
CO2 emissions (kt),EN.ATM.CO2E.KT,Sudan,SDN,5559.172,5386.823,4756.099,2907.931,4444.404,4602.085,4268.388,5419.826,4697.427,5093.463,5533.503,6369.579,8118.738,9072.158,11382.368,10707.64,11503.379,13113.192,13930.933,15427.069,15779.101,16578.507
CO2 emissions (kt),EN.ATM.CO2E.KT,Suriname,SUR,1811.498,2101.191,2112.192,2156.196,2163.53,2181.865,2130.527,2141.528,2163.53,2152.529,2126.86,2273.54,2258.872,2247.871,2299.209,2387.217,2449.556,2453.223,2453.223,2475.225,2394.551,1910.507
CO2 emissions (kt),EN.ATM.CO2E.KT,Swaziland,SWZ,425.372,326.363,264.024,132.012,484.044,454.708,341.031,1202.776,1213.777,1239.446,1188.108,1144.104,1125.769,1041.428,1030.427,1019.426,1015.759,1063.43,1096.433,1045.095,1037.761,1048.762
CO2 emissions (kt),EN.ATM.CO2E.KT,Sweden,SWE,51946.722,51525.017,51026.305,51756.038,54894.99,55155.347,55910.749,52148.407,52977.149,51106.979,49350.486,51125.314,57425.22,54781.313,54520.956,51561.687,49570.506,48059.702,49104.797,43743.643,52573.779,52144.74
CO2 emissions (kt),EN.ATM.CO2E.KT,Switzerland,CHE,42610.54,42705.882,42793.89,40751.371,41323.423,39225.899,39885.959,41466.436,41704.791,40700.033,39049.883,42962.572,40718.368,40204.988,40392.005,41374.761,41877.14,38019.456,40392.005,41602.115,38752.856,36596.66
CO2 emissions (kt),EN.ATM.CO2E.KT,Syrian Arab Republic,SYR,37451.071,43193.593,44436.706,47117.283,48532.745,43996.666,44249.689,40967.724,50281.904,52379.428,51048.307,48785.768,39068.218,54286.268,51110.646,50633.936,53589.538,66468.042,67542.473,61953.965,61576.264,57670.909
CO2 emissions (kt),EN.ATM.CO2E.KT,Tajikistan,TJK,..,..,7220.323,5170.47,2354.214,2449.556,2827.257,2152.529,2497.227,2519.229,2236.87,2291.875,1881.171,2075.522,2563.233,2442.222,2658.575,3289.299,2970.27,2838.258,2834.591,2783.253
CO2 emissions (kt),EN.ATM.CO2E.KT,Tanzania,TZA,2372.549,2434.888,2361.548,2636.573,2445.889,3553.323,3461.648,2882.262,2555.899,2537.564,2651.241,3127.951,3589.993,3806.346,4363.73,5504.167,6028.548,5980.877,6340.243,6189.896,6849.956,7300.997
CO2 emissions (kt),EN.ATM.CO2E.KT,Thailand,THA,95833.378,105235.566,115187.804,130735.884,145469.89,167585.567,186965.662,193096.886,171065.55,182810.951,188355.455,202132.374,215975.299,232198.107,252344.605,256169.286,264181.681,265061.761,264753.733,279403.398,298141.768,303370.91
CO2 emissions (kt),EN.ATM.CO2E.KT,Timor-Leste,TMP,..,..,..,..,..,..,..,..,..,..,..,..,161.348,161.348,176.016,176.016,179.683,183.35,190.684,183.35,183.35,183.35
CO2 emissions (kt),EN.ATM.CO2E.KT,Togo,TGO,773.737,843.41,836.076,865.412,832.409,953.42,1059.763,986.423,1166.106,1536.473,1356.79,1162.439,1232.112,1463.133,1397.127,1338.455,1221.111,1411.795,1730.824,1683.153,1719.823,2097.524
CO2 emissions (kt),EN.ATM.CO2E.KT,Tonga,TON,77.007,95.342,69.673,84.341,91.675,95.342,77.007,99.009,88.008,110.01,95.342,88.008,102.676,117.344,110.01,113.677,128.345,113.677,121.011,132.012,117.344,102.676
CO2 emissions (kt),EN.ATM.CO2E.KT,Trinidad and Tobago,TTO,16959.875,21048.58,20986.241,16820.529,19853.138,20967.906,21781.98,19229.748,19317.756,22816.074,23894.172,25144.619,27223.808,27902.203,30813.801,29512.016,46431.554,48202.715,46636.906,48331.06,50916.295,49574.173
CO2 emissions (kt),EN.ATM.CO2E.KT,Tunisia,TUN,13267.206,15489.408,15023.699,16501.5,15940.449,15735.097,16758.19,16945.207,18001.303,18331.333,19922.811,20817.559,20861.563,21246.598,22299.027,22662.06,22992.09,24110.525,24825.59,24785.253,26743.431,25643.331
CO2 emissions (kt),EN.ATM.CO2E.KT,Turkey,TUR,145858.592,148619.843,153108.251,159136.799,156848.591,171974.966,188205.108,198535.047,200614.236,196771.22,216151.315,194552.685,205685.697,218523.864,225421.491,237390.579,261614.781,284658.209,285274.265,277844.923,298002.422,320840.498
CO2 emissions (kt),EN.ATM.CO2E.KT,Turkmenistan,TKM,..,..,28976.634,28444.919,34198.442,34620.147,31363.851,30157.408,26490.408,34759.493,35364.548,39229.566,40149.983,42086.159,43241.264,45507.47,46684.577,56042.761,56834.833,50340.576,57267.539,62217.989
CO2 emissions (kt),EN.ATM.CO2E.KT,Turks and Caicos Islands,TCA,..,..,..,..,..,11.001,11.001,11.001,14.668,14.668,14.668,14.668,99.009,102.676,102.676,121.011,143.013,165.015,179.683,179.683,190.684,190.684
CO2 emissions (kt),EN.ATM.CO2E.KT,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,Uganda,UGA,803.073,828.742,839.743,832.409,762.736,993.757,1114.768,1147.771,1349.456,1408.128,1532.806,1620.814,1668.485,1708.822,1851.835,2284.541,2654.908,3127.951,3160.954,3377.307,3589.993,3799.012
CO2 emissions (kt),EN.ATM.CO2E.KT,Ukraine,UKR,..,..,641680.996,546111.642,447010.967,445943.87,412335.815,341196.015,328636.54,332549.229,320774.492,321650.905,318687.969,352259.354,343124.857,333869.349,326484.011,321412.55,311042.274,260063.64,304496.679,286227.685
CO2 emissions (kt),EN.ATM.CO2E.KT,United Arab Emirates,ARE,52009.061,57010.849,58136.618,65980.331,73130.981,70641.088,41059.399,41646.119,81495.408,78374.791,112562.232,101414.552,84704.033,106841.712,113240.627,116148.558,123874.927,139404.672,158935.114,162602.114,167596.568,178483.891
CO2 emissions (kt),EN.ATM.CO2E.KT,United Kingdom,GBR,555902.532,566804.523,556192.225,545561.592,546606.687,537970.902,551124.431,527021.24,531861.68,530871.59,541799.25,545865.953,527087.246,538517.285,539137.008,542492.313,541373.878,528323.025,521513.406,473237.351,492192.074,448235.745
CO2 emissions (kt),EN.ATM.CO2E.KT,United States,USA,4823557.132,4822383.692,4911103.09,5032931.831,5098475.789,5138009.716,5260696.535,5375235.28,5410918.857,5510430.236,5701829.301,5601404.839,5648727.474,5679222.246,5763456.903,5795161.785,5703871.82,5794923.43,5622464.42,5274132.423,5408869.004,5305569.614
CO2 emissions (kt),EN.ATM.CO2E.KT,Uruguay,URY,3993.363,4554.414,5170.47,4466.406,4066.703,4591.084,5441.828,5555.505,5687.517,6725.278,5306.149,5089.796,4620.42,4598.418,5610.51,5775.525,6648.271,5999.212,8280.086,8074.734,6453.92,7774.04
CO2 emissions (kt),EN.ATM.CO2E.KT,Uzbekistan,UZB,..,..,115712.185,119965.905,112397.217,101850.925,104241.809,102646.664,118477.103,118319.422,121058.671,123200.199,128077.309,123577.9,120325.271,112877.594,117520.016,117989.392,121073.339,108627.541,105488.589,114861.441
CO2 emissions (kt),EN.ATM.CO2E.KT,Vanuatu,VUT,69.673,66.006,66.006,66.006,66.006,66.006,84.341,88.008,84.341,84.341,80.674,88.008,84.341,80.674,55.005,55.005,47.671,95.342,91.675,117.344,117.344,143.013
CO2 emissions (kt),EN.ATM.CO2E.KT,"Venezuela, RB",VEN,122162.438,115440.827,105972.633,124391.974,129965.814,133350.455,122804.163,133988.513,167336.211,173122.737,152422.522,172587.355,193316.906,192103.129,151733.126,165095.674,169514.409,162385.761,185707.881,186353.273,197511.954,188817.497
CO2 emissions (kt),EN.ATM.CO2E.KT,Vietnam,VNM,21407.946,21451.95,21477.619,23006.758,26230.051,29090.311,34667.818,45100.433,47513.319,47693.002,53644.543,61139.891,70806.103,78767.16,90549.231,98143.588,102745.673,113930.023,127464.92,140768.796,153148.588,173210.745
CO2 emissions (kt),EN.ATM.CO2E.KT,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (kt),EN.ATM.CO2E.KT,West Bank and Gaza,WBG,..,..,..,..,..,..,..,396.036,601.388,649.059,792.072,1349.456,1155.105,1279.783,1866.503,2742.916,2266.206,2324.878,2053.52,2090.19,2035.185,2247.871
CO2 emissions (kt),EN.ATM.CO2E.KT,"Yemen, Rep.",YEM,9596.539,10109.919,14381.974,9431.524,11367.7,11250.356,14935.691,15474.74,12200.109,13894.263,14638.664,16252.144,15764.433,17304.573,18881.383,20043.822,20795.557,21297.936,22097.342,23556.808,25716.671,22295.36
CO2 emissions (kt),EN.ATM.CO2E.KT,Zambia,ZMB,2445.889,2416.553,2456.89,2500.894,2420.22,2170.864,1870.17,2390.884,2313.877,1807.831,1822.499,1906.84,1969.179,2101.191,2126.86,2277.207,2225.869,1914.174,2159.863,2486.226,2673.243,3047.277
CO2 emissions (kt),EN.ATM.CO2E.KT,Zimbabwe,ZWE,15504.076,15823.105,16901.203,16208.14,17645.604,15130.042,14994.363,14407.643,14253.629,15834.106,13886.929,12563.142,11932.418,10626.966,9864.23,10714.974,10249.265,9732.218,7682.365,8239.749,9028.154,9860.563
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Afghanistan,AFG,2748.1965,2755.8938,2719.0131,2766.6508,2594.4272,2735.1424,2948.8068,3177.996,3332.996,3600.557,3316.566,3058.894,3374.66,3337.088,3352.371,3411.736,3426.12,3470.357,3497.234,3341.149,3356.556,3390.12156
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Albania,ALB,1560.1153,1006.2941,1012.3639,933.5929,1069.5713,982.3063,900.8941,848.842,930.3255,925.8429,1263.4267,927.0054,989.2038,954.862,1029.1597,1026.2116,1075.7496,1070.3835,1109.7473,1139.56,1123.5733,1134.809033
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Algeria,DZA,4256.176,4153.876,4297.902,4413.439,4104.958,3636.579,3515.989,3729.393,4165.036,4472.432,4602.787,4705.614,4681.868,4740.613,4844.308,4876.858,4472.525,5561.245,5639.117,6144.2,6256.885,6319.45385
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,American Samoa,ASM,0.9076583,0.9137157,0.9296745,0.9312803,0.9419877,0.9598344,0.962178,0.9731334,0.9813422,6.954478,20.870533,23.216303,23.21931,23.221139,23.216985,23.216179,23.21714,23.218783,23.220023,23.221418,23.22365,23.4558865
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Andorra,ADO,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282,0.01569282
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Angola,AGO,17723.258,13369.556,25484.356,10787.504,14052.827,14652.46,11602.215,2731.9742,2858.6061,2824.6952,2996.2771,3065.8411,3152.7,3232.06,3063.0604,3047.5914,3409.907,3150.716,3283.396,3478.789,3569.867,3605.56567
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Antigua and Barbuda,ATG,16.73566,16.938462,17.209805,17.0345,17.768456,18.33061,18.908574,19.593953,21.529779,22.017998,21.386559,21.626189,21.838942,22.475558,23.351494,23.327717,23.575314,23.954878,24.39669,24.852824,25.35428,25.6078228
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Argentina,ARG,38519.05,37821.55,38948.71,39008.85,37955.16,38514.71,39843.37,39285.06,40126.4,41908.59,42109.47,44782.91,44284.43,49056.26,47979.01,50032.14,51185.96,53085.95,54092.83,44661.7,52060.16,52580.7616
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Armenia,ARM,805.0886,780.0437,649.7631,558.9951,489.6481,468.1837,485.398,472.3594,470.2142,448.7622,461.6861,467.8923,477.9983,472.0897,587.884,583.4603,627.7748,662.439,731.3489,844.7128,985.8341,1004.32176108158
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Aruba,ABW,11.823462,11.862274,12.133462,12.684115,13.239976,13.292831,8.335714,38.4276,6.535978,5.815693,5.468121,5.173776,5.335968,5.007275,5.0127,5.168971,5.765411,5.727219,5.884513,6.123027,6.361541,6.42515641
